date,district,rain_mm,api_mm
1974-07-25,Sahibzada Ajit Singh Nagar,6.597,77.812
1974-07-26,Sahibzada Ajit Singh Nagar,0.903,70.934
1974-07-27,Sahibzada Ajit Singh Nagar,1.186,65.027
1974-07-28,Sahibzada Ajit Singh Nagar,0.0,58.524
1974-07-29,Sahibzada Ajit Singh Nagar,0.628,53.299
1974-07-30,Sahibzada Ajit Singh Nagar,33.207,81.177
1974-07-31,Sahibzada Ajit Singh Nagar,3.268,76.327
1974-08-01,Sahibzada Ajit Singh Nagar,4.554,73.248
1974-08-02,Sahibzada Ajit Singh Nagar,4.39,70.313
1974-08-03,Sahibzada Ajit Singh Nagar,5.065,68.347
1974-08-04,Sahibzada Ajit Singh Nagar,50.131,111.643
1974-08-05,Sahibzada Ajit Singh Nagar,22.759,123.238
1974-08-06,Sahibzada Ajit Singh Nagar,8.503,119.417
1974-08-07,Sahibzada Ajit Singh Nagar,0.235,107.71
1974-08-08,Sahibzada Ajit Singh Nagar,3.921,100.86
1974-08-09,Sahibzada Ajit Singh Nagar,19.586,110.359
1974-08-10,Sahibzada Ajit Singh Nagar,32.56,131.883
1974-08-11,Sahibzada Ajit Singh Nagar,0.732,119.427
1974-08-12,Sahibzada Ajit Singh Nagar,0.476,107.961
1974-08-13,Sahibzada Ajit Singh Nagar,1.778,98.943
1974-08-14,Sahibzada Ajit Singh Nagar,0.632,89.681
1974-08-15,Sahibzada Ajit Singh Nagar,7.857,88.569
1974-08-16,Sahibzada Ajit Singh Nagar,0.007,79.719
1974-08-17,Sahibzada Ajit Singh Nagar,0.0,71.747
1974-08-18,Sahibzada Ajit Singh Nagar,0.0,64.572
1974-08-19,Sahibzada Ajit Singh Nagar,0.0,58.115
1974-08-20,Sahibzada Ajit Singh Nagar,11.474,63.778
1974-08-21,Sahibzada Ajit Singh Nagar,3.824,61.224
1974-08-22,Sahibzada Ajit Singh Nagar,3.583,58.685
1974-08-23,Sahibzada Ajit Singh Nagar,1.572,54.389
1974-08-24,Sahibzada Ajit Singh Nagar,0.0,48.95
1974-08-25,Sahibzada Ajit Singh Nagar,1.766,45.821
1974-08-26,Sahibzada Ajit Singh Nagar,11.006,52.245
1974-08-27,Sahibzada Ajit Singh Nagar,1.262,48.282
1974-08-28,Sahibzada Ajit Singh Nagar,3.223,46.677
1974-08-29,Sahibzada Ajit Singh Nagar,0.788,42.797
1974-08-30,Sahibzada Ajit Singh Nagar,1.446,39.963
1974-08-31,Sahibzada Ajit Singh Nagar,0.0,35.967
1974-09-01,Sahibzada Ajit Singh Nagar,0.0,32.37
1974-09-02,Sahibzada Ajit Singh Nagar,0.0,29.133
1974-09-03,Sahibzada Ajit Singh Nagar,0.0,26.22
1974-09-04,Sahibzada Ajit Singh Nagar,0.0,23.598
1974-09-05,Sahibzada Ajit Singh Nagar,0.0,21.238
1974-09-06,Sahibzada Ajit Singh Nagar,0.0,19.114
1974-09-07,Sahibzada Ajit Singh Nagar,0.007,17.209
1974-09-08,Sahibzada Ajit Singh Nagar,0.22,15.709
1974-09-09,Sahibzada Ajit Singh Nagar,0.0,14.138
1974-09-10,Sahibzada Ajit Singh Nagar,0.951,13.675
1974-09-11,Sahibzada Ajit Singh Nagar,0.0,12.307
1974-09-12,Sahibzada Ajit Singh Nagar,0.0,11.077
1974-09-13,Sahibzada Ajit Singh Nagar,0.0,9.969
1974-09-14,Sahibzada Ajit Singh Nagar,0.0,8.972
1974-09-15,Sahibzada Ajit Singh Nagar,0.0,8.075
1974-09-16,Sahibzada Ajit Singh Nagar,0.0,7.267
1974-09-17,Sahibzada Ajit Singh Nagar,0.867,7.408
1974-09-18,Sahibzada Ajit Singh Nagar,0.021,6.688
1974-09-19,Sahibzada Ajit Singh Nagar,0.867,6.887
1974-09-20,Sahibzada Ajit Singh Nagar,0.007,6.205
1974-09-21,Sahibzada Ajit Singh Nagar,5.461,11.045
1974-09-22,Sahibzada Ajit Singh Nagar,0.922,10.863
1974-09-23,Sahibzada Ajit Singh Nagar,4.611,14.388
1974-09-24,Sahibzada Ajit Singh Nagar,0.656,13.605
1974-09-25,Sahibzada Ajit Singh Nagar,1.546,13.79
1974-09-26,Sahibzada Ajit Singh Nagar,0.987,13.398
1974-09-27,Sahibzada Ajit Singh Nagar,0.0,12.058
1974-09-28,Sahibzada Ajit Singh Nagar,0.015,10.867
1974-09-29,Sahibzada Ajit Singh Nagar,0.0,9.78
1974-09-30,Sahibzada Ajit Singh Nagar,0.0,8.802
1974-10-01,Sahibzada Ajit Singh Nagar,0.0,7.922
1974-10-02,Sahibzada Ajit Singh Nagar,0.0,7.13
1974-10-03,Sahibzada Ajit Singh Nagar,0.0,6.417
1974-10-04,Sahibzada Ajit Singh Nagar,0.0,5.775
1974-10-05,Sahibzada Ajit Singh Nagar,0.0,5.198
1974-10-06,Sahibzada Ajit Singh Nagar,0.0,4.678
1974-10-07,Sahibzada Ajit Singh Nagar,0.0,4.21
1974-10-08,Sahibzada Ajit Singh Nagar,0.0,3.789
1974-10-09,Sahibzada Ajit Singh Nagar,0.0,3.41
1974-10-10,Sahibzada Ajit Singh Nagar,0.001,3.07
1975-05-20,Sahibzada Ajit Singh Nagar,0.156,2.692
1975-05-21,Sahibzada Ajit Singh Nagar,0.004,2.426
1975-05-22,Sahibzada Ajit Singh Nagar,0.0,2.184
1975-05-23,Sahibzada Ajit Singh Nagar,0.0,1.965
1975-05-24,Sahibzada Ajit Singh Nagar,0.0,1.769
1975-05-25,Sahibzada Ajit Singh Nagar,0.0,1.592
1975-05-26,Sahibzada Ajit Singh Nagar,0.0,1.433
1975-05-27,Sahibzada Ajit Singh Nagar,0.0,1.289
1975-05-28,Sahibzada Ajit Singh Nagar,0.0,1.161
1975-05-29,Sahibzada Ajit Singh Nagar,0.0,1.044
1975-05-30,Sahibzada Ajit Singh Nagar,0.0,0.94
1975-05-31,Sahibzada Ajit Singh Nagar,0.0,0.846
1975-06-01,Sahibzada Ajit Singh Nagar,0.0,0.761
1975-06-02,Sahibzada Ajit Singh Nagar,3.04,3.726
1975-06-03,Sahibzada Ajit Singh Nagar,0.138,3.491
1975-06-04,Sahibzada Ajit Singh Nagar,0.0,3.142
1975-06-05,Sahibzada Ajit Singh Nagar,0.0,2.828
1975-06-06,Sahibzada Ajit Singh Nagar,0.0,2.545
1975-06-07,Sahibzada Ajit Singh Nagar,1.133,3.424
1975-06-08,Sahibzada Ajit Singh Nagar,0.001,3.082
1975-06-09,Sahibzada Ajit Singh Nagar,0.0,2.774
1975-06-10,Sahibzada Ajit Singh Nagar,0.413,2.91
1975-06-11,Sahibzada Ajit Singh Nagar,1.068,3.686
1975-06-12,Sahibzada Ajit Singh Nagar,0.0,3.318
1975-06-13,Sahibzada Ajit Singh Nagar,0.0,2.986
1975-06-14,Sahibzada Ajit Singh Nagar,0.0,2.687
1975-06-15,Sahibzada Ajit Singh Nagar,0.0,2.419
1975-06-16,Sahibzada Ajit Singh Nagar,0.0,2.177
1975-06-17,Sahibzada Ajit Singh Nagar,0.0,1.959
1975-06-18,Sahibzada Ajit Singh Nagar,0.0,1.763
1975-06-19,Sahibzada Ajit Singh Nagar,12.578,14.165
1975-06-20,Sahibzada Ajit Singh Nagar,27.807,40.555
1975-06-21,Sahibzada Ajit Singh Nagar,14.883,51.383
1975-06-22,Sahibzada Ajit Singh Nagar,5.611,51.856
1975-06-23,Sahibzada Ajit Singh Nagar,81.482,128.152
1975-06-24,Sahibzada Ajit Singh Nagar,2.666,118.003
1975-06-25,Sahibzada Ajit Singh Nagar,0.0,106.203
1975-06-26,Sahibzada Ajit Singh Nagar,0.104,95.686
1975-06-27,Sahibzada Ajit Singh Nagar,0.062,86.18
1975-06-28,Sahibzada Ajit Singh Nagar,31.086,108.647
1975-06-29,Sahibzada Ajit Singh Nagar,36.483,134.266
1975-06-30,Sahibzada Ajit Singh Nagar,0.129,120.968
1975-07-01,Sahibzada Ajit Singh Nagar,0.874,109.745
1975-07-02,Sahibzada Ajit Singh Nagar,3.863,102.633
1975-07-03,Sahibzada Ajit Singh Nagar,0.504,92.874
1975-07-04,Sahibzada Ajit Singh Nagar,0.015,83.602
1975-07-05,Sahibzada Ajit Singh Nagar,1.897,77.138
1975-07-06,Sahibzada Ajit Singh Nagar,0.0,69.425
1975-07-07,Sahibzada Ajit Singh Nagar,0.435,62.917
1975-07-08,Sahibzada Ajit Singh Nagar,0.21,56.835
1975-07-09,Sahibzada Ajit Singh Nagar,0.0,51.151
1975-07-10,Sahibzada Ajit Singh Nagar,0.474,46.511
1975-07-11,Sahibzada Ajit Singh Nagar,0.632,42.491
1975-07-12,Sahibzada Ajit Singh Nagar,0.449,38.691
1975-07-13,Sahibzada Ajit Singh Nagar,3.251,38.073
1975-07-14,Sahibzada Ajit Singh Nagar,0.295,34.56
1975-07-15,Sahibzada Ajit Singh Nagar,1.379,32.484
1975-07-16,Sahibzada Ajit Singh Nagar,2.898,32.133
1975-07-17,Sahibzada Ajit Singh Nagar,5.432,34.351
1975-07-18,Sahibzada Ajit Singh Nagar,9.764,40.68
1975-07-19,Sahibzada Ajit Singh Nagar,8.591,45.203
1975-07-20,Sahibzada Ajit Singh Nagar,1.65,42.333
1975-07-21,Sahibzada Ajit Singh Nagar,22.685,60.785
1975-07-22,Sahibzada Ajit Singh Nagar,27.066,81.772
1975-07-23,Sahibzada Ajit Singh Nagar,44.847,118.442
1975-07-24,Sahibzada Ajit Singh Nagar,0.601,107.2
1975-07-25,Sahibzada Ajit Singh Nagar,2.137,98.616
1975-07-26,Sahibzada Ajit Singh Nagar,2.002,90.757
1975-07-27,Sahibzada Ajit Singh Nagar,3.256,84.937
1975-07-28,Sahibzada Ajit Singh Nagar,17.44,93.883
1975-07-29,Sahibzada Ajit Singh Nagar,13.416,97.911
1975-07-30,Sahibzada Ajit Singh Nagar,0.012,88.132
1975-07-31,Sahibzada Ajit Singh Nagar,2.661,81.98
1975-08-01,Sahibzada Ajit Singh Nagar,22.136,95.918
1975-08-02,Sahibzada Ajit Singh Nagar,20.175,106.501
1975-08-03,Sahibzada Ajit Singh Nagar,17.97,113.82
1975-08-04,Sahibzada Ajit Singh Nagar,28.644,131.082
1975-08-05,Sahibzada Ajit Singh Nagar,0.826,118.8
1975-08-06,Sahibzada Ajit Singh Nagar,14.41,121.33
1975-08-07,Sahibzada Ajit Singh Nagar,1.393,110.59
1975-08-08,Sahibzada Ajit Singh Nagar,0.18,99.711
1975-08-09,Sahibzada Ajit Singh Nagar,0.291,90.031
1975-08-10,Sahibzada Ajit Singh Nagar,0.18,81.207
1975-08-11,Sahibzada Ajit Singh Nagar,5.713,78.8
1975-08-12,Sahibzada Ajit Singh Nagar,22.934,93.854
1975-08-13,Sahibzada Ajit Singh Nagar,13.35,97.819
1975-08-14,Sahibzada Ajit Singh Nagar,6.86,94.897
1975-08-15,Sahibzada Ajit Singh Nagar,21.785,107.192
1975-08-16,Sahibzada Ajit Singh Nagar,5.341,101.814
1975-08-17,Sahibzada Ajit Singh Nagar,5.859,97.491
1975-08-18,Sahibzada Ajit Singh Nagar,3.065,90.807
1975-08-19,Sahibzada Ajit Singh Nagar,22.156,103.882
1975-08-20,Sahibzada Ajit Singh Nagar,9.945,103.439
1975-08-21,Sahibzada Ajit Singh Nagar,7.705,100.8
1975-08-22,Sahibzada Ajit Singh Nagar,23.278,113.998
1975-08-23,Sahibzada Ajit Singh Nagar,16.249,118.847
1975-08-24,Sahibzada Ajit Singh Nagar,0.194,107.157
1975-08-25,Sahibzada Ajit Singh Nagar,0.156,96.597
1975-08-26,Sahibzada Ajit Singh Nagar,0.183,87.121
1975-08-27,Sahibzada Ajit Singh Nagar,0.146,78.555
1975-08-28,Sahibzada Ajit Singh Nagar,0.25,70.95
1975-08-29,Sahibzada Ajit Singh Nagar,3.148,67.003
1975-08-30,Sahibzada Ajit Singh Nagar,0.277,60.58
1975-08-31,Sahibzada Ajit Singh Nagar,0.067,54.589
1975-09-01,Sahibzada Ajit Singh Nagar,8.711,57.841
1975-09-02,Sahibzada Ajit Singh Nagar,25.041,77.098
1975-09-03,Sahibzada Ajit Singh Nagar,26.018,95.406
1975-09-04,Sahibzada Ajit Singh Nagar,7.449,93.315
1975-09-05,Sahibzada Ajit Singh Nagar,2.721,86.704
1975-09-06,Sahibzada Ajit Singh Nagar,10.83,88.864
1975-09-07,Sahibzada Ajit Singh Nagar,19.698,99.675
1975-09-08,Sahibzada Ajit Singh Nagar,4.124,93.832
1975-09-09,Sahibzada Ajit Singh Nagar,22.739,107.187
1975-09-10,Sahibzada Ajit Singh Nagar,12.643,109.111
1975-09-11,Sahibzada Ajit Singh Nagar,0.0,98.201
1975-09-12,Sahibzada Ajit Singh Nagar,0.0,88.381
1975-09-13,Sahibzada Ajit Singh Nagar,1.083,80.626
1975-09-14,Sahibzada Ajit Singh Nagar,2.851,75.414
1975-09-15,Sahibzada Ajit Singh Nagar,10.85,78.722
1975-09-16,Sahibzada Ajit Singh Nagar,2.706,73.556
1975-09-17,Sahibzada Ajit Singh Nagar,5.245,71.445
1975-09-18,Sahibzada Ajit Singh Nagar,0.145,64.445
1975-09-19,Sahibzada Ajit Singh Nagar,0.597,58.598
1975-09-20,Sahibzada Ajit Singh Nagar,0.0,52.738
1975-09-21,Sahibzada Ajit Singh Nagar,8.907,56.371
1975-09-22,Sahibzada Ajit Singh Nagar,1.502,52.236
1975-09-23,Sahibzada Ajit Singh Nagar,0.0,47.012
1975-09-24,Sahibzada Ajit Singh Nagar,0.0,42.311
1975-09-25,Sahibzada Ajit Singh Nagar,0.062,38.141
1975-09-26,Sahibzada Ajit Singh Nagar,3.159,37.487
1975-09-27,Sahibzada Ajit Singh Nagar,2.978,36.716
1975-09-28,Sahibzada Ajit Singh Nagar,0.0,33.044
1975-09-29,Sahibzada Ajit Singh Nagar,0.882,30.621
1975-09-30,Sahibzada Ajit Singh Nagar,0.001,27.56
1975-10-01,Sahibzada Ajit Singh Nagar,0.0,24.804
1975-10-02,Sahibzada Ajit Singh Nagar,0.0,22.324
1975-10-03,Sahibzada Ajit Singh Nagar,0.0,20.091
1975-10-04,Sahibzada Ajit Singh Nagar,1.587,19.67
1975-10-05,Sahibzada Ajit Singh Nagar,0.0,17.703
1975-10-06,Sahibzada Ajit Singh Nagar,0.0,15.932
1975-10-07,Sahibzada Ajit Singh Nagar,0.0,14.339
1975-10-08,Sahibzada Ajit Singh Nagar,0.0,12.905
1975-10-09,Sahibzada Ajit Singh Nagar,0.0,11.615
1975-10-10,Sahibzada Ajit Singh Nagar,0.0,10.453
1976-05-20,Sahibzada Ajit Singh Nagar,0.0,40.888
1976-05-21,Sahibzada Ajit Singh Nagar,0.0,36.799
1976-05-22,Sahibzada Ajit Singh Nagar,0.0,33.119
1976-05-23,Sahibzada Ajit Singh Nagar,0.0,29.807
1976-05-24,Sahibzada Ajit Singh Nagar,0.0,26.826
1976-05-25,Sahibzada Ajit Singh Nagar,1.528,25.671
1976-05-26,Sahibzada Ajit Singh Nagar,0.086,23.19
1976-05-27,Sahibzada Ajit Singh Nagar,0.0,20.871
1976-05-28,Sahibzada Ajit Singh Nagar,0.0,18.784
1976-05-29,Sahibzada Ajit Singh Nagar,0.0,16.906
1976-05-30,Sahibzada Ajit Singh Nagar,0.0,15.215
1976-05-31,Sahibzada Ajit Singh Nagar,0.0,13.694
1976-06-01,Sahibzada Ajit Singh Nagar,0.0,12.324
1976-06-02,Sahibzada Ajit Singh Nagar,0.0,11.092
1976-06-03,Sahibzada Ajit Singh Nagar,0.0,9.983
1976-06-04,Sahibzada Ajit Singh Nagar,0.001,8.986
1976-06-05,Sahibzada Ajit Singh Nagar,31.306,39.393
1976-06-06,Sahibzada Ajit Singh Nagar,27.654,63.108
1976-06-07,Sahibzada Ajit Singh Nagar,0.164,56.961
1976-06-08,Sahibzada Ajit Singh Nagar,0.505,51.769
1976-06-09,Sahibzada Ajit Singh Nagar,0.0,46.592
1976-06-10,Sahibzada Ajit Singh Nagar,0.0,41.933
1976-06-11,Sahibzada Ajit Singh Nagar,2.15,39.89
1976-06-12,Sahibzada Ajit Singh Nagar,8.057,43.958
1976-06-13,Sahibzada Ajit Singh Nagar,24.759,64.321
1976-06-14,Sahibzada Ajit Singh Nagar,48.162,106.051
1976-06-15,Sahibzada Ajit Singh Nagar,0.182,95.628
1976-06-16,Sahibzada Ajit Singh Nagar,1.617,87.683
1976-06-17,Sahibzada Ajit Singh Nagar,3.014,81.928
1976-06-18,Sahibzada Ajit Singh Nagar,7.015,80.75
1976-06-19,Sahibzada Ajit Singh Nagar,0.001,72.676
1976-06-20,Sahibzada Ajit Singh Nagar,4.302,69.711
1976-06-21,Sahibzada Ajit Singh Nagar,0.0,62.74
1976-06-22,Sahibzada Ajit Singh Nagar,0.0,56.466
1976-06-23,Sahibzada Ajit Singh Nagar,2.971,53.79
1976-06-24,Sahibzada Ajit Singh Nagar,0.0,48.411
1976-06-25,Sahibzada Ajit Singh Nagar,0.0,43.57
1976-06-26,Sahibzada Ajit Singh Nagar,0.0,39.213
1976-06-27,Sahibzada Ajit Singh Nagar,0.0,35.292
1976-06-28,Sahibzada Ajit Singh Nagar,0.0,31.762
1976-06-29,Sahibzada Ajit Singh Nagar,0.0,28.586
1976-06-30,Sahibzada Ajit Singh Nagar,0.0,25.728
1976-07-01,Sahibzada Ajit Singh Nagar,0.0,23.155
1976-07-02,Sahibzada Ajit Singh Nagar,1.335,22.174
1976-07-03,Sahibzada Ajit Singh Nagar,0.499,20.456
1976-07-04,Sahibzada Ajit Singh Nagar,13.959,32.369
1976-07-05,Sahibzada Ajit Singh Nagar,10.554,39.686
1976-07-06,Sahibzada Ajit Singh Nagar,0.157,35.874
1976-07-07,Sahibzada Ajit Singh Nagar,0.108,32.395
1976-07-08,Sahibzada Ajit Singh Nagar,1.759,30.915
1976-07-09,Sahibzada Ajit Singh Nagar,0.755,28.578
1976-07-10,Sahibzada Ajit Singh Nagar,2.45,28.17
1976-07-11,Sahibzada Ajit Singh Nagar,19.706,45.06
1976-07-12,Sahibzada Ajit Singh Nagar,16.524,57.078
1976-07-13,Sahibzada Ajit Singh Nagar,20.104,71.474
1976-07-14,Sahibzada Ajit Singh Nagar,7.398,71.725
1976-07-15,Sahibzada Ajit Singh Nagar,12.32,76.873
1976-07-16,Sahibzada Ajit Singh Nagar,12.319,81.505
1976-07-17,Sahibzada Ajit Singh Nagar,19.747,93.101
1976-07-18,Sahibzada Ajit Singh Nagar,0.984,84.775
1976-07-19,Sahibzada Ajit Singh Nagar,6.28,82.578
1976-07-20,Sahibzada Ajit Singh Nagar,54.841,129.161
1976-07-21,Sahibzada Ajit Singh Nagar,4.625,120.869
1976-07-22,Sahibzada Ajit Singh Nagar,2.266,111.048
1976-07-23,Sahibzada Ajit Singh Nagar,1.945,101.888
1976-07-24,Sahibzada Ajit Singh Nagar,33.458,125.158
1976-07-25,Sahibzada Ajit Singh Nagar,15.629,128.27
1976-07-26,Sahibzada Ajit Singh Nagar,75.604,191.047
1976-07-27,Sahibzada Ajit Singh Nagar,3.755,175.698
1976-07-28,Sahibzada Ajit Singh Nagar,4.27,162.398
1976-07-29,Sahibzada Ajit Singh Nagar,5.891,152.049
1976-07-30,Sahibzada Ajit Singh Nagar,8.051,144.895
1976-07-31,Sahibzada Ajit Singh Nagar,48.996,179.402
1976-08-01,Sahibzada Ajit Singh Nagar,4.397,165.858
1976-08-02,Sahibzada Ajit Singh Nagar,4.216,153.489
1976-08-03,Sahibzada Ajit Singh Nagar,0.001,138.14
1976-08-04,Sahibzada Ajit Singh Nagar,2.193,126.519
1976-08-05,Sahibzada Ajit Singh Nagar,2.158,116.025
1976-08-06,Sahibzada Ajit Singh Nagar,3.365,107.787
1976-08-07,Sahibzada Ajit Singh Nagar,5.604,102.613
1976-08-08,Sahibzada Ajit Singh Nagar,33.169,125.521
1976-08-09,Sahibzada Ajit Singh Nagar,34.744,147.713
1976-08-10,Sahibzada Ajit Singh Nagar,11.713,144.655
1976-08-11,Sahibzada Ajit Singh Nagar,5.073,135.263
1976-08-12,Sahibzada Ajit Singh Nagar,19.113,140.849
1976-08-13,Sahibzada Ajit Singh Nagar,0.78,127.545
1976-08-14,Sahibzada Ajit Singh Nagar,0.94,115.731
1976-08-15,Sahibzada Ajit Singh Nagar,1.393,105.55
1976-08-16,Sahibzada Ajit Singh Nagar,4.465,99.46
1976-08-17,Sahibzada Ajit Singh Nagar,15.648,105.162
1976-08-18,Sahibzada Ajit Singh Nagar,32.559,127.205
1976-08-19,Sahibzada Ajit Singh Nagar,49.136,163.621
1976-08-20,Sahibzada Ajit Singh Nagar,4.811,152.069
1976-08-21,Sahibzada Ajit Singh Nagar,0.625,137.488
1976-08-22,Sahibzada Ajit Singh Nagar,0.0,123.739
1976-08-23,Sahibzada Ajit Singh Nagar,1.45,112.816
1976-08-24,Sahibzada Ajit Singh Nagar,1.178,102.712
1976-08-25,Sahibzada Ajit Singh Nagar,4.805,97.245
1976-08-26,Sahibzada Ajit Singh Nagar,1.719,89.24
1976-08-27,Sahibzada Ajit Singh Nagar,1.459,81.775
1976-08-28,Sahibzada Ajit Singh Nagar,4.648,78.245
1976-08-29,Sahibzada Ajit Singh Nagar,0.623,71.043
1976-08-30,Sahibzada Ajit Singh Nagar,3.842,67.781
1976-08-31,Sahibzada Ajit Singh Nagar,1.753,62.756
1976-09-01,Sahibzada Ajit Singh Nagar,6.786,63.266
1976-09-02,Sahibzada Ajit Singh Nagar,0.885,57.825
1976-09-03,Sahibzada Ajit Singh Nagar,3.843,55.886
1976-09-04,Sahibzada Ajit Singh Nagar,0.798,51.095
1976-09-05,Sahibzada Ajit Singh Nagar,13.33,59.315
1976-09-06,Sahibzada Ajit Singh Nagar,2.42,55.804
1976-09-07,Sahibzada Ajit Singh Nagar,1.134,51.357
1976-09-08,Sahibzada Ajit Singh Nagar,13.353,59.575
1976-09-09,Sahibzada Ajit Singh Nagar,0.396,54.013
1976-09-10,Sahibzada Ajit Singh Nagar,0.0,48.612
1976-09-11,Sahibzada Ajit Singh Nagar,0.0,43.75
1976-09-12,Sahibzada Ajit Singh Nagar,0.0,39.375
1976-09-13,Sahibzada Ajit Singh Nagar,0.0,35.438
1976-09-14,Sahibzada Ajit Singh Nagar,0.0,31.894
1976-09-15,Sahibzada Ajit Singh Nagar,0.0,28.705
1976-09-16,Sahibzada Ajit Singh Nagar,0.0,25.834
1976-09-17,Sahibzada Ajit Singh Nagar,0.0,23.251
1976-09-18,Sahibzada Ajit Singh Nagar,0.0,20.926
1976-09-19,Sahibzada Ajit Singh Nagar,0.0,18.833
1976-09-20,Sahibzada Ajit Singh Nagar,0.0,16.95
1976-09-21,Sahibzada Ajit Singh Nagar,0.0,15.255
1976-09-22,Sahibzada Ajit Singh Nagar,0.0,13.729
1976-09-23,Sahibzada Ajit Singh Nagar,0.0,12.356
1976-09-24,Sahibzada Ajit Singh Nagar,0.0,11.121
1976-09-25,Sahibzada Ajit Singh Nagar,0.0,10.009
1976-09-26,Sahibzada Ajit Singh Nagar,0.0,9.008
1976-09-27,Sahibzada Ajit Singh Nagar,0.807,8.914
1976-09-28,Sahibzada Ajit Singh Nagar,3.529,11.552
1976-09-29,Sahibzada Ajit Singh Nagar,1.642,12.039
1976-09-30,Sahibzada Ajit Singh Nagar,0.0,10.835
1976-10-01,Sahibzada Ajit Singh Nagar,0.045,9.797
1976-10-02,Sahibzada Ajit Singh Nagar,0.002,8.819
1976-10-03,Sahibzada Ajit Singh Nagar,0.0,7.937
1976-10-04,Sahibzada Ajit Singh Nagar,0.0,7.143
1976-10-05,Sahibzada Ajit Singh Nagar,0.0,6.429
1976-10-06,Sahibzada Ajit Singh Nagar,0.0,5.786
1976-10-07,Sahibzada Ajit Singh Nagar,0.0,5.207
1976-10-08,Sahibzada Ajit Singh Nagar,0.233,4.92
1976-10-09,Sahibzada Ajit Singh Nagar,0.0,4.428
1976-10-10,Sahibzada Ajit Singh Nagar,0.0,3.985
1977-05-20,Sahibzada Ajit Singh Nagar,0.0,8.096
1977-05-21,Sahibzada Ajit Singh Nagar,0.0,7.287
1977-05-22,Sahibzada Ajit Singh Nagar,0.0,6.558
1977-05-23,Sahibzada Ajit Singh Nagar,0.0,5.902
1977-05-24,Sahibzada Ajit Singh Nagar,0.0,5.312
1977-05-25,Sahibzada Ajit Singh Nagar,0.355,5.136
