year,window_start,window_end,district,flooded_ha,flooded_fraction,antecedent_fraction,week_of_season,flood_event,punjab_mm,upstream_mm,punjab_mm_lag1,upstream_mm_lag1,punjab_mm_lag2,upstream_mm_lag2,district_mm,district_max1d,district_max3d,district_p90,district_mm_lag1,district_mm_lag2,api_start,district_first3d,district_first5d,bhakra_delta,pong_delta,ranjit_sagar_delta,bhakra_storage,pong_storage,ranjit_sagar_storage,core_season,prior_mean_annual_flooded_ha,prior_seasons_with_fraction_gt2pct,score,chosen_variant,chosen_C
2017,2017-07-25,2017-08-04,Ludhiana,2.2,6e-06,7.2e-05,4,0,79.614,101.185,53.319,99.829,53.45,64.372,80.297,38.907,65.413,26.024,49.664,42.147,50.159,5.847,9.812,0.8204,1.0928,0.118,3.4291,2.9365,1.8976,True,38457.702000000005,7,0.3216480592223704,nested_district_rain,0.01
2017,2017-08-04,2017-08-14,Ludhiana,59.56,0.000166,6e-06,5,0,80.92,87.08,79.614,101.185,53.319,99.829,37.251,14.676,15.363,8.07,80.297,49.664,86.854,15.363,23.752,0.855,1.2294,0.0,4.4595,4.4263,1.967,True,38457.702000000005,7,0.3045207452715988,nested_district_rain,0.01
2017,2017-08-14,2017-08-24,Ludhiana,0.0,0.0,0.000166,6,0,37.631,45.837,80.92,87.08,79.614,101.185,52.887,27.22,43.288,11.522,37.251,80.297,51.787,6.023,6.023,0.3411,0.1422,-0.118,5.0471,5.0622,1.9036,True,38457.702000000005,7,0.1589190639717118,nested_district_rain,0.01
2017,2017-08-24,2017-09-03,Ludhiana,0.0,0.0,0.0,7,0,65.992,64.405,37.631,45.837,80.92,87.08,78.106,42.358,67.802,26.801,52.887,37.251,57.7,3.863,3.863,0.2585,0.2,-0.081,5.4057,5.2381,1.7764,True,38457.702000000005,7,0.18488323312582328,nested_district_rain,0.01
2017,2017-09-03,2017-09-13,Ludhiana,2.21,6e-06,0.0,8,0,16.237,27.632,65.992,64.405,37.631,45.837,11.488,3.947,6.045,2.696,78.106,52.887,91.881,5.403,7.501,0.0405,0.0342,0.08,5.6081,5.4282,1.8564,True,38457.702000000005,7,0.04548209130533133,nested_district_rain,0.01
2017,2017-09-13,2017-09-23,Ludhiana,0.0,0.0,6e-06,9,0,0.974,6.445,16.237,27.632,65.992,64.405,0.0,0.0,0.0,0.0,11.488,78.106,38.595,0.0,0.0,-0.179,-0.147,-0.159,5.4917,5.3457,1.8083,True,38457.702000000005,7,0.02377524811648865,nested_district_rain,0.01
2017,2017-09-23,2017-09-30,Ludhiana,0.0,0.0,0.0,10,0,17.621,36.538,0.062,5.791,5.105,11.336,28.266,25.702,28.266,11.819,0.0,1.43,13.457,28.266,28.266,0.0662,-0.0248,-0.031,5.4303,5.2441,1.7077,True,38457.702000000005,7,0.023427385572900448,nested_district_rain,0.01
2017,2017-07-25,2017-08-04,Mansa,14.28,6.4e-05,0.000474,4,0,79.614,101.185,53.319,99.829,53.45,64.372,34.351,17.386,29.443,12.448,3.351,11.496,9.098,3.286,4.439,0.8204,1.0928,0.118,3.4291,2.9365,1.8976,True,9051.24,4,0.17799136165184085,nested_district_rain,0.01
2017,2017-08-04,2017-08-14,Mansa,37.59,0.000169,6.4e-05,5,0,80.92,87.08,79.614,101.185,53.319,99.829,0.429,0.348,0.384,0.067,34.351,3.351,30.324,0.026,0.045,0.855,1.2294,0.0,4.4595,4.4263,1.967,True,9051.24,4,0.1593430345506772,nested_district_rain,0.01
2017,2017-08-14,2017-08-24,Mansa,18.03,8.1e-05,0.000169,6,0,37.631,45.837,80.92,87.08,79.614,101.185,0.924,0.775,0.775,0.138,0.429,34.351,10.881,0.775,0.775,0.3411,0.1422,-0.118,5.0471,5.0622,1.9036,True,9051.24,4,0.07125316255408783,nested_district_rain,0.01
2017,2017-08-24,2017-09-03,Mansa,30.05,0.000135,8.1e-05,7,0,65.992,64.405,37.631,45.837,80.92,87.08,48.656,18.781,34.259,14.418,0.924,0.429,4.301,5.511,5.511,0.2585,0.2,-0.081,5.4057,5.2381,1.7764,True,9051.24,4,0.09059287631285275,nested_district_rain,0.01
2017,2017-09-03,2017-09-13,Mansa,18.78,8.5e-05,0.000135,8,0,16.237,27.632,65.992,64.405,37.631,45.837,1.74,1.181,1.428,0.337,48.656,0.924,42.573,1.428,1.671,0.0405,0.0342,0.08,5.6081,5.4282,1.8564,True,9051.24,4,0.023672087972282305,nested_district_rain,0.01
2017,2017-09-13,2017-09-23,Mansa,30.81,0.000139,8.5e-05,9,0,0.974,6.445,16.237,27.632,65.992,64.405,0.0,0.0,0.0,0.0,1.74,48.656,15.698,0.0,0.0,-0.179,-0.147,-0.159,5.4917,5.3457,1.8083,True,9051.24,4,0.012502377211593084,nested_district_rain,0.01
2017,2017-09-23,2017-09-30,Mansa,23.29,0.000105,0.000139,10,0,17.621,36.538,0.062,5.791,5.105,11.336,0.388,0.358,0.388,0.161,0.0,0.0,5.473,0.388,0.388,0.0662,-0.0248,-0.031,5.4303,5.2441,1.7077,True,9051.24,4,0.01003332190051449,nested_district_rain,0.01
2017,2017-07-25,2017-08-04,Moga,5.9,2.5e-05,0.000235,4,0,79.614,101.185,53.319,99.829,53.45,64.372,59.56,34.846,45.476,10.309,39.379,17.033,35.002,1.322,5.551,0.8204,1.0928,0.118,3.4291,2.9365,1.8976,True,33082.532,8,0.36237834393353185,nested_district_rain,0.01
2017,2017-08-04,2017-08-14,Moga,30.17,0.000128,2.5e-05,5,0,80.92,87.08,79.614,101.185,53.319,99.829,32.607,13.219,23.487,7.247,59.56,39.379,61.312,6.706,23.61,0.855,1.2294,0.0,4.4595,4.4263,1.967,True,33082.532,8,0.3342994104767008,nested_district_rain,0.01
2017,2017-08-14,2017-08-24,Moga,11.02,4.7e-05,0.000128,6,0,37.631,45.837,80.92,87.08,79.614,101.185,17.099,7.354,13.453,4.923,32.607,59.56,40.109,1.513,1.513,0.3411,0.1422,-0.118,5.0471,5.0622,1.9036,True,33082.532,8,0.15905278240182405,nested_district_rain,0.01
2017,2017-08-24,2017-09-03,Moga,0.0,0.0,4.7e-05,7,0,65.992,64.405,37.631,45.837,80.92,87.08,104.587,47.921,69.704,23.079,17.099,32.607,27.156,16.683,16.683,0.2585,0.2,-0.081,5.4057,5.2381,1.7764,True,33082.532,8,0.23532692664675933,nested_district_rain,0.01
2017,2017-09-03,2017-09-13,Moga,1.47,6e-06,0.0,8,0,16.237,27.632,65.992,64.405,37.631,45.837,18.628,4.475,9.908,3.72,104.587,17.099,95.075,4.628,5.084,0.0405,0.0342,0.08,5.6081,5.4282,1.8564,True,33082.532,8,0.05711199263079371,nested_district_rain,0.01
2017,2017-09-13,2017-09-23,Moga,0.0,0.0,6e-06,9,0,0.974,6.445,16.237,27.632,65.992,64.405,0.0,0.0,0.0,0.0,18.628,104.587,46.6,0.0,0.0,-0.179,-0.147,-0.159,5.4917,5.3457,1.8083,True,33082.532,8,0.027056283920964708,nested_district_rain,0.01
2017,2017-09-23,2017-09-30,Moga,0.0,0.0,0.0,10,0,17.621,36.538,0.062,5.791,5.105,11.336,1.582,1.581,1.582,0.633,0.0,9.908,16.248,1.582,1.582,0.0662,-0.0248,-0.031,5.4303,5.2441,1.7077,True,33082.532,8,0.02325544756020511,nested_district_rain,0.01
2017,2017-07-25,2017-08-04,Muktsar,0.0,0.0,0.000134,4,0,79.614,101.185,53.319,99.829,53.45,64.372,15.156,7.671,14.59,5.762,6.798,11.855,13.521,0.0,0.566,0.8204,1.0928,0.118,3.4291,2.9365,1.8976,True,11507.322,6,0.21434120266479945,nested_district_rain,0.01
2017,2017-08-04,2017-08-14,Muktsar,5.95,2.3e-05,0.0,5,0,80.92,87.08,79.614,101.185,53.319,99.829,0.318,0.318,0.318,0.032,15.156,6.798,17.784,0.0,0.318,0.855,1.2294,0.0,4.4595,4.4263,1.967,True,11507.322,6,0.2170052828496809,nested_district_rain,0.01
2017,2017-08-14,2017-08-24,Muktsar,0.0,0.0,2.3e-05,6,0,37.631,45.837,80.92,87.08,79.614,101.185,8.633,8.14,8.62,1.246,0.318,15.156,6.37,0.013,0.013,0.3411,0.1422,-0.118,5.0471,5.0622,1.9036,True,11507.322,6,0.10746717842332927,nested_district_rain,0.01
2017,2017-08-24,2017-09-03,Muktsar,0.0,0.0,0.0,7,0,65.992,64.405,37.631,45.837,80.92,87.08,44.66,23.721,34.556,8.891,8.633,0.318,9.3,5.959,5.959,0.2585,0.2,-0.081,5.4057,5.2381,1.7764,True,11507.322,6,0.12871081369525408,nested_district_rain,0.01
2017,2017-09-03,2017-09-13,Muktsar,0.0,0.0,0.0,8,0,16.237,27.632,65.992,64.405,37.631,45.837,19.527,9.607,9.723,7.406,44.66,8.633,40.608,9.144,9.798,0.0405,0.0342,0.08,5.6081,5.4282,1.8564,True,11507.322,6,0.03664475228047911,nested_district_rain,0.01
2017,2017-09-13,2017-09-23,Muktsar,0.0,0.0,0.0,9,0,0.974,6.445,16.237,27.632,65.992,64.405,0.058,0.058,0.058,0.006,19.527,44.66,28.454,0.058,0.058,-0.179,-0.147,-0.159,5.4917,5.3457,1.8083,True,11507.322,6,0.018452432296638354,nested_district_rain,0.01
2017,2017-09-23,2017-09-30,Muktsar,0.0,0.0,0.0,10,0,17.621,36.538,0.062,5.791,5.105,11.336,0.0,0.0,0.0,0.0,0.0,9.781,9.949,0.0,0.0,0.0662,-0.0248,-0.031,5.4303,5.2441,1.7077,True,11507.322,6,0.014313752638268538,nested_district_rain,0.01
2017,2017-07-25,2017-08-04,Nawanshahr,3.67,2.8e-05,0.000129,4,0,79.614,101.185,53.319,99.829,53.45,64.372,,,,,,,,,,0.8204,1.0928,0.118,3.4291,2.9365,1.8976,True,8110.17,8,0.2945722837046046,nested_district_rain,0.01
2017,2017-08-04,2017-08-14,Nawanshahr,13.94,0.000107,2.8e-05,5,0,80.92,87.08,79.614,101.185,53.319,99.829,,,,,,,,,,0.855,1.2294,0.0,4.4595,4.4263,1.967,True,8110.17,8,0.31296741405175893,nested_district_rain,0.01
2017,2017-08-14,2017-08-24,Nawanshahr,0.0,0.0,0.000107,6,0,37.631,45.837,80.92,87.08,79.614,101.185,,,,,,,,,,0.3411,0.1422,-0.118,5.0471,5.0622,1.9036,True,8110.17,8,0.1623022583971809,nested_district_rain,0.01
2017,2017-08-24,2017-09-03,Nawanshahr,0.0,0.0,0.0,7,0,65.992,64.405,37.631,45.837,80.92,87.08,,,,,,,,,,0.2585,0.2,-0.081,5.4057,5.2381,1.7764,True,8110.17,8,0.16034090144007793,nested_district_rain,0.01
2017,2017-09-03,2017-09-13,Nawanshahr,1.47,1.1e-05,0.0,8,0,16.237,27.632,65.992,64.405,37.631,45.837,,,,,,,,,,0.0405,0.0342,0.08,5.6081,5.4282,1.8564,True,8110.17,8,0.05278319327697759,nested_district_rain,0.01
2017,2017-09-13,2017-09-23,Nawanshahr,1.47,1.1e-05,1.1e-05,9,0,0.974,6.445,16.237,27.632,65.992,64.405,,,,,,,,,,-0.179,-0.147,-0.159,5.4917,5.3457,1.8083,True,8110.17,8,0.03166688064940703,nested_district_rain,0.01
2017,2017-09-23,2017-09-30,Nawanshahr,0.0,0.0,1.1e-05,10,0,17.621,36.538,0.062,5.791,5.105,11.336,,,,,,,,,,0.0662,-0.0248,-0.031,5.4303,5.2441,1.7077,True,8110.17,8,0.023280506753236098,nested_district_rain,0.01
2017,2017-07-25,2017-08-04,Patiala,0.0,0.0,9.2e-05,4,0,79.614,101.185,53.319,99.829,53.45,64.372,104.1,43.543,71.258,25.776,11.257,42.398,20.485,6.676,22.999,0.8204,1.0928,0.118,3.4291,2.9365,1.8976,True,54004.208999999995,7,0.3541457842910228,nested_district_rain,0.01
2017,2017-08-04,2017-08-14,Patiala,58.38,0.000175,0.0,5,0,80.92,87.08,79.614,101.185,53.319,99.829,23.01,12.777,14.837,5.08,104.1,11.257,91.525,5.089,8.489,0.855,1.2294,0.0,4.4595,4.4263,1.967,True,54004.208999999995,7,0.31281948026102474,nested_district_rain,0.01
2017,2017-08-14,2017-08-24,Patiala,3.76,1.1e-05,0.000175,6,0,37.631,45.837,80.92,87.08,79.614,101.185,45.528,15.043,23.259,14.751,23.01,104.1,46.683,15.335,15.335,0.3411,0.1422,-0.118,5.0471,5.0622,1.9036,True,54004.208999999995,7,0.15255652564608138,nested_district_rain,0.01
2017,2017-08-24,2017-09-03,Patiala,24.8,7.4e-05,1.1e-05,7,0,65.992,64.405,37.631,45.837,80.92,87.08,81.983,61.712,78.286,20.543,45.528,23.01,48.463,2.048,2.048,0.2585,0.2,-0.081,5.4057,5.2381,1.7764,True,54004.208999999995,7,0.21126023809599273,nested_district_rain,0.01
2017,2017-09-03,2017-09-13,Patiala,6.7,2e-05,7.4e-05,8,0,16.237,27.632,65.992,64.405,37.631,45.837,7.934,4.139,5.981,2.072,81.983,45.528,95.57,1.94,3.782,0.0405,0.0342,0.08,5.6081,5.4282,1.8564,True,54004.208999999995,7,0.04884811334864798,nested_district_rain,0.01
2017,2017-09-13,2017-09-23,Patiala,0.0,0.0,2e-05,9,0,0.974,6.445,16.237,27.632,65.992,64.405,0.027,0.027,0.027,0.003,7.934,81.983,37.952,0.0,0.027,-0.179,-0.147,-0.159,5.4917,5.3457,1.8083,True,54004.208999999995,7,0.024972812152048964,nested_district_rain,0.01
2017,2017-09-23,2017-09-30,Patiala,0.0,0.0,0.0,10,0,17.621,36.538,0.062,5.791,5.105,11.336,34.281,22.864,34.281,15.996,0.027,0.013,13.249,34.281,34.281,0.0662,-0.0248,-0.031,5.4303,5.2441,1.7077,True,54004.208999999995,7,0.024667324310041858,nested_district_rain,0.01
2017,2017-07-25,2017-08-04,Rupnagar,0.0,0.0,2.1e-05,4,0,79.614,101.185,53.319,99.829,53.45,64.372,59.332,15.62,33.357,13.799,45.135,70.486,60.66,4.547,11.632,0.8204,1.0928,0.118,3.4291,2.9365,1.8976,True,2465.627,2,0.11624138551828085,nested_district_rain,0.01
2017,2017-08-04,2017-08-14,Rupnagar,0.0,0.0,0.0,5,0,80.92,87.08,79.614,101.185,53.319,99.829,159.639,39.881,67.385,35.976,59.332,45.135,68.271,67.385,110.324,0.855,1.2294,0.0,4.4595,4.4263,1.967,True,2465.627,2,0.1930357963029542,nested_district_rain,0.01
2017,2017-08-14,2017-08-24,Rupnagar,0.0,0.0,0.0,6,0,37.631,45.837,80.92,87.08,79.614,101.185,127.77,35.932,96.259,32.039,159.639,59.332,117.466,14.492,14.506,0.3411,0.1422,-0.118,5.0471,5.0622,1.9036,True,2465.627,2,0.07198981627622252,nested_district_rain,0.01
2017,2017-08-24,2017-09-03,Rupnagar,2.2,1.6e-05,0.0,7,0,65.992,64.405,37.631,45.837,80.92,87.08,75.332,28.921,52.88,23.941,127.77,159.639,132.586,20.758,20.758,0.2585,0.2,-0.081,5.4057,5.2381,1.7764,True,2465.627,2,0.055716796728179564,nested_district_rain,0.01
2017,2017-09-03,2017-09-13,Rupnagar,0.0,0.0,1.6e-05,8,0,16.237,27.632,65.992,64.405,37.631,45.837,20.859,17.428,19.221,3.356,75.332,127.77,107.291,1.106,2.899,0.0405,0.0342,0.08,5.6081,5.4282,1.8564,True,2465.627,2,0.015179705574656005,nested_district_rain,0.01
2017,2017-09-13,2017-09-23,Rupnagar,0.0,0.0,0.0,9,0,0.974,6.445,16.237,27.632,65.992,64.405,0.001,0.001,0.001,0.0,20.859,75.332,50.847,0.001,0.001,-0.179,-0.147,-0.159,5.4917,5.3457,1.8083,True,2465.627,2,0.008194003962076644,nested_district_rain,0.01
2017,2017-09-23,2017-09-30,Rupnagar,0.0,0.0,0.0,10,0,17.621,36.538,0.062,5.791,5.105,11.336,73.237,53.824,72.362,32.535,0.0,0.533,17.73,72.362,72.362,0.0662,-0.0248,-0.031,5.4303,5.2441,1.7077,True,2465.627,2,0.01015898690213171,nested_district_rain,0.01
2017,2017-07-25,2017-08-04,Sahibzada Ajit Singh Nagar,0.0,0.0,8.7e-05,4,0,79.614,101.185,53.319,99.829,53.45,64.372,85.985,41.659,43.491,17.614,12.805,59.648,28.768,1.462,43.716,0.8204,1.0928,0.118,3.4291,2.9365,1.8976,True,1050.18,0,0.09875935270863999,nested_district_rain,0.01
2017,2017-08-04,2017-08-14,Sahibzada Ajit Singh Nagar,0.0,0.0,0.0,5,0,80.92,87.08,79.614,101.185,53.319,99.829,118.128,48.288,79.0,20.378,85.985,12.805,68.953,79.0,93.014,0.855,1.2294,0.0,4.4595,4.4263,1.967,True,1050.18,0,0.12622503894056553,nested_district_rain,0.01
2017,2017-08-14,2017-08-24,Sahibzada Ajit Singh Nagar,0.0,0.0,0.0,6,0,37.631,45.837,80.92,87.08,79.614,101.185,102.215,30.451,65.601,19.086,118.128,85.985,86.162,6.76,6.778,0.3411,0.1422,-0.118,5.0471,5.0622,1.9036,True,1050.18,0,0.0428829018281429,nested_district_rain,0.01
2017,2017-08-24,2017-09-03,Sahibzada Ajit Singh Nagar,4.44,4e-05,0.0,7,0,65.992,64.405,37.631,45.837,80.92,87.08,67.367,27.726,54.004,25.57,102.215,118.128,108.87,10.064,10.079,0.2585,0.2,-0.081,5.4057,5.2381,1.7764,True,1050.18,0,0.03923141276653935,nested_district_rain,0.01
2017,2017-09-03,2017-09-13,Sahibzada Ajit Singh Nagar,0.0,0.0,4e-05,8,0,16.237,27.632,65.992,64.405,37.631,45.837,9.257,4.88,7.336,2.678,67.367,102.215,95.525,0.241,2.697,0.0405,0.0342,0.08,5.6081,5.4282,1.8564,True,1050.18,0,0.009769533319885296,nested_district_rain,0.01
2017,2017-09-13,2017-09-23,Sahibzada Ajit Singh Nagar,0.0,0.0,0.0,9,0,0.974,6.445,16.237,27.632,65.992,64.405,0.0,0.0,0.0,0.0,9.257,67.367,39.574,0.0,0.0,-0.179,-0.147,-0.159,5.4917,5.3457,1.8083,True,1050.18,0,0.00554456117102352,nested_district_rain,0.01
2017,2017-09-23,2017-09-30,Sahibzada Ajit Singh Nagar,0.0,0.0,0.0,10,0,17.621,36.538,0.062,5.791,5.105,11.336,65.396,33.593,65.306,32.465,0.0,1.68,13.798,65.306,65.306,0.0662,-0.0248,-0.031,5.4303,5.2441,1.7077,True,1050.18,0,0.006002375029110282,nested_district_rain,0.01
2017,2017-07-25,2017-08-04,Sangrur,12.03,3.3e-05,0.000373,4,0,79.614,101.185,53.319,99.829,53.45,64.372,64.032,19.93,46.702,15.802,11.938,16.365,12.761,5.423,10.005,0.8204,1.0928,0.118,3.4291,2.9365,1.8976,True,60643.998,10,0.47072843672686204,nested_district_rain,0.01
2017,2017-08-04,2017-08-14,Sangrur,50.43,0.00014,3.3e-05,5,0,80.92,87.08,79.614,101.185,53.319,99.829,14.204,12.233,13.274,2.151,64.032,11.938,55.65,0.414,1.792,0.855,1.2294,0.0,4.4595,4.4263,1.967,True,60643.998,10,0.4431969758135402,nested_district_rain,0.01
2017,2017-08-14,2017-08-24,Sangrur,0.0,0.0,0.00014,6,0,37.631,45.837,80.92,87.08,79.614,101.185,8.133,2.228,3.493,2.187,14.204,64.032,29.421,2.559,2.559,0.3411,0.1422,-0.118,5.0471,5.0622,1.9036,True,60643.998,10,0.22640638482335765,nested_district_rain,0.01
2017,2017-08-24,2017-09-03,Sangrur,11.3,3.1e-05,0.0,7,0,65.992,64.405,37.631,45.837,80.92,87.08,49.198,18.66,36.074,17.502,8.133,14.204,16.326,3.791,3.791,0.2585,0.2,-0.081,5.4057,5.2381,1.7764,True,60643.998,10,0.2721456287483437,nested_district_rain,0.01
2017,2017-09-03,2017-09-13,Sangrur,97.92,0.000271,3.1e-05,8,0,16.237,27.632,65.992,64.405,37.631,45.837,3.191,2.509,2.612,0.551,49.198,8.133,48.503,2.612,2.946,0.0405,0.0342,0.08,5.6081,5.4282,1.8564,True,60643.998,10,0.08462865650168068,nested_district_rain,0.01
2017,2017-09-13,2017-09-23,Sangrur,21.09,5.8e-05,0.000271,9,0,0.974,6.445,16.237,27.632,65.992,64.405,0.0,0.0,0.0,0.0,3.191,49.198,18.289,0.0,0.0,-0.179,-0.147,-0.159,5.4917,5.3457,1.8083,True,60643.998,10,0.04880337021993922,nested_district_rain,0.01
2017,2017-09-23,2017-09-30,Sangrur,0.0,0.0,5.8e-05,10,0,17.621,36.538,0.062,5.791,5.105,11.336,11.207,10.393,11.207,4.646,0.0,0.0,6.377,11.207,11.207,0.0662,-0.0248,-0.031,5.4303,5.2441,1.7077,True,60643.998,10,0.039805455365224444,nested_district_rain,0.01
2017,2017-07-25,2017-08-04,Tarn Taran,71.6,0.000298,0.000977,4,0,79.614,101.185,53.319,99.829,53.45,64.372,46.931,15.539,28.807,10.289,18.446,68.543,36.292,0.883,10.56,0.8204,1.0928,0.118,3.4291,2.9365,1.8976,True,31299.131,8,0.3585765262097437,nested_district_rain,0.01
2017,2017-08-04,2017-08-14,Tarn Taran,2993.13,0.012468,0.000298,5,0,80.92,87.08,79.614,101.185,53.319,99.829,16.17,6.184,12.734,5.233,46.931,18.446,49.898,2.725,9.275,0.855,1.2294,0.0,4.4595,4.4263,1.967,True,31299.131,8,0.3372839260478191,nested_district_rain,0.01
2017,2017-08-14,2017-08-24,Tarn Taran,1025.89,0.004273,0.012468,6,0,37.631,45.837,80.92,87.08,79.614,101.185,17.151,9.219,13.705,4.023,16.17,46.931,26.953,3.446,3.446,0.3411,0.1422,-0.118,5.0471,5.0622,1.9036,True,31299.131,8,0.7799904919402065,nested_district_rain,0.01
2017,2017-08-24,2017-09-03,Tarn Taran,689.0,0.00287,0.004273,7,0,65.992,64.405,37.631,45.837,80.92,87.08,24.443,11.759,16.299,6.032,17.151,16.17,21.707,6.479,6.479,0.2585,0.2,-0.081,5.4057,5.2381,1.7764,True,31299.131,8,0.36128660288117553,nested_district_rain,0.01
2017,2017-09-03,2017-09-13,Tarn Taran,344.88,0.001437,0.00287,8,0,16.237,27.632,65.992,64.405,37.631,45.837,10.987,3.545,5.727,2.302,24.443,17.151,25.748,3.865,3.903,0.0405,0.0342,0.08,5.6081,5.4282,1.8564,True,31299.131,8,0.09873519342781778,nested_district_rain,0.01
2017,2017-09-13,2017-09-23,Tarn Taran,545.06,0.00227,0.001437,9,0,0.974,6.445,16.237,27.632,65.992,64.405,0.0,0.0,0.0,0.0,10.987,24.443,16.421,0.0,0.0,-0.179,-0.147,-0.159,5.4917,5.3457,1.8083,True,31299.131,8,0.04100722336011152,nested_district_rain,0.01
2017,2017-09-23,2017-09-30,Tarn Taran,436.92,0.00182,0.00227,10,0,17.621,36.538,0.062,5.791,5.105,11.336,0.492,0.492,0.492,0.197,0.0,5.727,5.726,0.492,0.492,0.0662,-0.0248,-0.031,5.4303,5.2441,1.7077,True,31299.131,8,0.03774106103694975,nested_district_rain,0.01
2018,2018-07-25,2018-08-04,Amritsar,44.82,0.000168,0.001302,4,0,59.75,78.462,70.552,89.485,35.776,35.446,74.403,35.598,56.452,21.397,18.456,29.995,35.211,56.351,57.435,0.7389,0.5463,0.098,1.5026,1.2085,1.0678,True,24825.299,7,0.17337562745169668,nested_statewide_rain,0.01
2018,2018-08-04,2018-08-14,Amritsar,0.0,0.0,0.000168,5,0,110.86,146.178,59.75,78.462,70.552,89.485,32.615,11.297,14.88,5.469,74.403,18.456,49.449,3.453,11.815,0.2442,1.2274,0.249,2.1502,2.0566,1.2181,True,24825.299,7,0.6215053878505009,nested_statewide_rain,0.01
2018,2018-08-14,2018-08-24,Amritsar,5.76,2.2e-05,0.0,6,0,56.817,53.226,110.86,146.178,59.75,78.462,26.792,9.987,12.684,8.347,32.615,74.403,41.894,11.499,13.115,0.6797,0.7096,0.244,3.3509,3.5691,1.547,True,24825.299,7,0.21513468484344753,nested_statewide_rain,0.01
2018,2018-08-24,2018-09-03,Amritsar,5.76,2.2e-05,2.2e-05,7,0,40.197,53.181,56.817,53.226,110.86,146.178,2.651,1.183,1.472,0.992,26.792,32.615,32.936,0.496,1.679,0.4687,0.558,0.11,4.012,4.459,1.7423,True,24825.299,7,0.1736066070805556,nested_statewide_rain,0.01
2018,2018-09-03,2018-09-13,Amritsar,5.76,2.2e-05,2.2e-05,8,0,45.226,49.244,40.197,53.181,56.817,53.226,29.847,13.992,23.294,7.36,2.651,26.792,13.04,2.527,4.324,0.2938,0.2315,0.0,4.4148,4.8361,1.8,True,24825.299,7,0.08455252994821491,nested_statewide_rain,0.01
2018,2018-09-13,2018-09-23,Amritsar,3.6,1.3e-05,2.2e-05,9,0,20.397,24.962,45.226,49.244,40.197,53.181,2.936,1.185,2.276,1.1,29.847,2.651,26.366,2.276,2.311,0.052,-0.0074,-0.079,4.6199,4.984,1.7734,True,24825.299,7,0.041612088409944126,nested_statewide_rain,0.01
2018,2018-09-23,2018-09-30,Amritsar,33.84,0.000127,1.3e-05,10,0,147.683,155.347,6.881,10.87,25.077,27.649,268.747,192.28,260.459,113.765,0.66,21.176,10.766,260.459,260.459,0.476,1.1164,0.517,4.9709,5.7747,2.1633,True,24825.299,7,0.5355953087271917,nested_statewide_rain,0.01
2018,2018-08-04,2018-08-14,Barnala,1.48,1e-05,0.000378,5,0,110.86,146.178,59.75,78.462,70.552,89.485,34.099,15.216,29.777,11.82,20.504,76.031,34.612,2.184,16.745,0.2442,1.2274,0.249,2.1502,2.0566,1.2181,True,14145.245,8,0.660959015159207,nested_statewide_rain,0.01
2018,2018-08-14,2018-08-24,Barnala,0.0,0.0,1e-05,6,0,56.817,53.226,110.86,146.178,59.75,78.462,53.845,29.218,32.951,11.393,34.099,20.504,33.256,12.957,15.515,0.6797,0.7096,0.244,3.3509,3.5691,1.547,True,14145.245,8,0.23757005407006293,nested_statewide_rain,0.01
2018,2018-08-24,2018-09-03,Barnala,0.0,0.0,0.0,7,0,40.197,53.181,56.817,53.226,110.86,146.178,7.222,3.741,4.995,1.861,53.845,34.099,54.311,4.995,4.995,0.4687,0.558,0.11,4.012,4.459,1.7423,True,14145.245,8,0.19169594102460796,nested_statewide_rain,0.01
2018,2018-09-03,2018-09-13,Barnala,0.0,0.0,0.0,8,0,45.226,49.244,40.197,53.181,56.817,53.226,29.046,17.354,18.793,6.396,7.222,53.845,22.992,8.788,8.79,0.2938,0.2315,0.0,4.4148,4.8361,1.8,True,14145.245,8,0.09442290383485201,nested_statewide_rain,0.01
2018,2018-09-13,2018-09-23,Barnala,4.48,3e-05,0.0,9,0,20.397,24.962,45.226,49.244,40.197,53.181,15.19,13.724,13.724,2.692,29.046,7.222,25.727,13.724,13.724,0.052,-0.0074,-0.079,4.6199,4.984,1.7734,True,14145.245,8,0.04672559725196952,nested_statewide_rain,0.01
2018,2018-09-23,2018-09-30,Barnala,0.0,0.0,3e-05,10,0,147.683,155.347,6.881,10.87,25.077,27.649,124.213,65.513,124.213,48.711,1.466,16.626,15.754,124.213,124.213,0.476,1.1164,0.517,4.9709,5.7747,2.1633,True,14145.245,8,0.5676678372010902,nested_statewide_rain,0.01
2018,2018-07-25,2018-08-04,Bathinda,0.0,0.0,0.0,4,0,59.75,78.462,70.552,89.485,35.776,35.446,28.712,12.516,24.001,11.345,23.075,11.17,26.55,24.001,27.997,0.7389,0.5463,0.098,1.5026,1.2085,1.0678,True,12185.523000000001,5,0.09111723115397574,nested_statewide_rain,0.01
2018,2018-08-04,2018-08-14,Bathinda,0.0,0.0,0.0,5,0,110.86,146.178,59.75,78.462,70.552,89.485,16.939,5.587,14.197,5.285,28.712,23.075,22.998,0.468,4.346,0.2442,1.2274,0.249,2.1502,2.0566,1.2181,True,12185.523000000001,5,0.5010005048376277,nested_statewide_rain,0.01
