date,dam,level_ft,inflow_cusecs,outflow_cusecs,as_of_time,source_title,source_url,published,quote
2024-11-07,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (07112024-fb.pdf),https://cwc.gov.in/sites/default/files/07112024-fb.pdf,2024-11-07,Punjab                 6   PONG DAM(BEAS)        66 | Rajasthan               10
2024-11-07,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (07112024-fb.pdf),https://cwc.gov.in/sites/default/files/07112024-fb.pdf,2024-11-07,THEIN DAM                    47                                                                             51%  61%        71%
2018-02-08,Bhakra,1607.87,,,,CWC Weekly Reservoir Storage Bulletin (08.02.2018cwcbull.pdf),https://cwc.gov.in/sites/default/files/08.02.2018cwcbull.pdf,2018-02-08,*1 GOBIND SAGAR(BHAKRA)              490.08        6.229        2.919 08-02-2018     47           31         45 676 1200 | 280.75  405.15        6.157
2018-02-08,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (08.02.2018cwcbull.pdf),https://cwc.gov.in/sites/default/files/08.02.2018cwcbull.pdf,2018-02-08,*2 PONG DAM                  359.50                             2.179 06-02-2018     35           33         38         - 360 | PUNJAB                   352.81  495.81        2.344
2018-02-08,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (08.02.2018cwcbull.pdf),https://cwc.gov.in/sites/default/files/08.02.2018cwcbull.pdf,2018-02-08,*3 THEIN                     269.14                             0.469 08-02-2018     20           35         30 348 600 | 146.3
2018-03-08,Bhakra,1580.58,,,,CWC Weekly Reservoir Storage Bulletin (08.03.2018cwcbull.pdf),https://cwc.gov.in/sites/default/files/08.03.2018cwcbull.pdf,2018-03-08,*1 GOBIND SAGAR(BHAKRA)              481.76        6.229        2.053 08-03-2018     33           20         34 676 1200 | 280.75  399.61        6.157
2018-03-08,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (08.03.2018cwcbull.pdf),https://cwc.gov.in/sites/default/files/08.03.2018cwcbull.pdf,2018-03-08,*2 PONG DAM                  359.50                             1.382 07-03-2018     22           22         29         - 360 | PUNJAB                   352.81  495.75        2.344
2018-03-08,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (08.03.2018cwcbull.pdf),https://cwc.gov.in/sites/default/files/08.03.2018cwcbull.pdf,2018-03-08,*3 THEIN                     269.14                             0.469 08-03-2018     20           37         31 348 600 | 146.3
2017-06-08,Bhakra,1561.25,,,,CWC Weekly Reservoir Storage Bulletin (08.06.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/08.06.2017cwcbull.pdf,2017-06-08,*1 GOBIND SAGAR(BHAKRA)              475.87        6.229        1.558 08-06-2017     25           30         24 676 1200 | 280.75  394.44        6.157
2017-06-08,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (08.06.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/08.06.2017cwcbull.pdf,2017-06-08,*2 PONG DAM                  359.50                             0.800 08-06-2017     13           5          23         - 360 | PUNJAB                   352.81  514.64        2.344
2017-06-08,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (08.06.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/08.06.2017cwcbull.pdf,2017-06-08,*3 THEIN                     269.14                             1.386 08-06-2017     59           38         47 348 600 | 146.3
2019-08-08,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (08.08.2019-cwc-bull.pdf),https://cwc.gov.in/sites/default/files/08.08.2019-cwc-bull.pdf,2019-08-08,*1 GOBIND SAGAR(BHAKRA) 512.06 506.55  6.229     4.794 08-08-2019     77        34      60 676 1200
2019-08-08,Pong,1389.99,,,,CWC Weekly Reservoir Storage Bulletin (08.08.2019-cwc-bull.pdf),https://cwc.gov.in/sites/default/files/08.08.2019-cwc-bull.pdf,2019-08-08,*2 PONG DAM             423.67 411.77  6.157     4.238 08-08-2019     69        34      52   - 360 | PUNJAB
2019-08-08,Ranjit Sagar,1731.99,,,,CWC Weekly Reservoir Storage Bulletin (08.08.2019-cwc-bull.pdf),https://cwc.gov.in/sites/default/files/08.08.2019-cwc-bull.pdf,2019-08-08,*3 THEIN                527.91 516.84  2.344     1.538 08-08-2019     66        50      55 348 600
2016-09-08,Bhakra,1649.41,,,,CWC Weekly Reservoir Storage Bulletin (08.09.2016cwcbulletin.pdf),https://cwc.gov.in/sites/default/files/08.09.2016cwcbulletin.pdf,2016-09-08,*1 GOBIND SAGAR(BHAKRA)              502.74        6.229        4.542 08-09-2016     73           94         87 676 1200 | 280.75  417.93        6.157
2016-09-08,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (08.09.2016cwcbulletin.pdf),https://cwc.gov.in/sites/default/files/08.09.2016cwcbulletin.pdf,2016-09-08,*2 PONG DAM                  359.50                             4.592 08-09-2016     75           91         80         - 360 | PUNJAB                   352.81  521.63        2.344
2016-09-08,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (08.09.2016cwcbulletin.pdf),https://cwc.gov.in/sites/default/files/08.09.2016cwcbulletin.pdf,2016-09-08,*3 THEIN                     269.14                             1.841 08-09-2016     79           63         68 348 600 | 146.3
2015-10-08,Bhakra,1676.38,,,,CWC Weekly Reservoir Storage Bulletin (08.10.2015cwcbull.pdf),https://cwc.gov.in/sites/default/files/08.10.2015cwcbull.pdf,2015-10-08,*1 GOBIND SAGAR(BHAKRA)              510.96        6.229        5.784 08-10-2015     93        90         88 676 1200 | 280.75  420.55        6.157        5.172 08-10-2015
2015-10-08,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (08.10.2015cwcbull.pdf),https://cwc.gov.in/sites/default/files/08.10.2015cwcbull.pdf,2015-10-08,*2 PONG DAM                  359.50                                                  84        68         83            - 360 | PUNJAB                   352.81  513.68        2.344        1.318 08-10-2015
2015-10-08,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (08.10.2015cwcbull.pdf),https://cwc.gov.in/sites/default/files/08.10.2015cwcbull.pdf,2015-10-08,*3 THEIN                     269.14                             1.701 07-10-2015     56        54         65 348 600 | 146.3                             0.122 07-10-2015
2018-11-08,Bhakra,1667.59,,,,CWC Weekly Reservoir Storage Bulletin (08.11.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/08.11.2018cwcbull_1.pdf,2018-11-08,*1 GOBIND SAGAR(BHAKRA)              508.28        6.229        5.366 08-11-2018     86           82         81 676 1200 | 280.75  421.74        6.157
2018-11-08,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (08.11.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/08.11.2018cwcbull_1.pdf,2018-11-08,*2 PONG DAM                  359.50                             5.455 05-11-2018     89           70         72         - 360 | PUNJAB                   352.81  524.11        2.344
2018-11-08,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (08.11.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/08.11.2018cwcbull_1.pdf,2018-11-08,*3 THEIN                     269.14                             2.039 08-11-2018     87           55         58 348 600 | 146.3
2016-12-08,Bhakra,1619.29,,,,CWC Weekly Reservoir Storage Bulletin (08.12.2016cwcbull.pdf),https://cwc.gov.in/sites/default/files/08.12.2016cwcbull.pdf,2016-12-08,*1 GOBIND SAGAR(BHAKRA)              493.56        6.229        3.317 08-12-2016     53        79         74 676 1200 | 280.75  411.08        6.157
2016-12-08,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (08.12.2016cwcbull.pdf),https://cwc.gov.in/sites/default/files/08.12.2016cwcbull.pdf,2016-12-08,*2 PONG DAM                  359.50                             3.210 08-12-2016     52        63         59            - 360 | PUNJAB                   352.81  508.14        2.344
2016-12-08,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (08.12.2016cwcbull.pdf),https://cwc.gov.in/sites/default/files/08.12.2016cwcbull.pdf,2016-12-08,*3 THEIN                     269.14                             1.013 08-12-2016     43        37         52 348 600 | 146.3
2024-02-08,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (08022024-fb.pdf),https://cwc.gov.in/sites/default/files/08022024-fb.pdf,2024-02-08,1 GOBIND SAGAR(BHAKRA)   512.06 490.28    6.229     2.661 08-02-2024  43      47                 46 676 1379
2024-02-08,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (08022024-fb.pdf),https://cwc.gov.in/sites/default/files/08022024-fb.pdf,2024-02-08,Pong Dam              6.16              2.97   13
2024-02-08,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (08022024-fb.pdf),https://cwc.gov.in/sites/default/files/08022024-fb.pdf,2024-02-08,THEIN DAM              71
2021-04-08,Bhakra,,,,,CWC Weekly Reservoir Storage Bulletin (08042021-fb.pdf),https://cwc.gov.in/sites/default/files/08042021-fb.pdf,2021-04-08,GOBIND SAGAR(BHAKRA) 44
2021-04-08,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (08042021-fb.pdf),https://cwc.gov.in/sites/default/files/08042021-fb.pdf,2021-04-08,PONG DAM(BEAS)            45
2021-04-08,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (08042021-fb.pdf),https://cwc.gov.in/sites/default/files/08042021-fb.pdf,2021-04-08,Punjab            1            THEIN DAM             56
2021-07-08,Bhakra,,,,,CWC Weekly Reservoir Storage Bulletin (08072021-bulletin.pdf),https://cwc.gov.in/sites/default/files/08072021-bulletin.pdf,2021-07-08,GOBIND SAGAR(BHAKRA) 40
2021-07-08,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (08072021-bulletin.pdf),https://cwc.gov.in/sites/default/files/08072021-bulletin.pdf,2021-07-08,PONG DAM(BEAS)            18                                                                                     4    4        3
2021-07-08,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (08072021-bulletin.pdf),https://cwc.gov.in/sites/default/files/08072021-bulletin.pdf,2021-07-08,THEIN DAM                 49
2022-09-08,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (08092022-fb.pdf),https://cwc.gov.in/sites/default/files/08092022-fb.pdf,2022-09-08,*1 GOBIND SAGAR(BHAKRA)   512.06  508.37       6.229     5.078 08-09-2022     82       57        80 676 1379
2022-09-08,Pong,1389.99,,,,CWC Weekly Reservoir Storage Bulletin (08092022-fb.pdf),https://cwc.gov.in/sites/default/files/08092022-fb.pdf,2022-09-08,*2 PONG DAM(BEAS)         423.67  422.13       6.157     5.405 08-09-2022     88       47        79  0 396
2022-09-08,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (08092022-fb.pdf),https://cwc.gov.in/sites/default/files/08092022-fb.pdf,2022-09-08,*4 THEIN DAM
2020-10-08,Bhakra,,,,,CWC Weekly Reservoir Storage Bulletin (08102020-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/08102020-fb-pdf.pdf,2020-10-08,Himachal Pradesh  3          GOBIND SAGAR(BHAKRA)            79
2020-10-08,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (08102020-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/08102020-fb-pdf.pdf,2020-10-08,Pong Dam | 6.16              4.38  -17
2020-10-08,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (08102020-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/08102020-fb-pdf.pdf,2020-10-08,Punjab            1          THEIN DAM                       76
2022-12-08,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (08122022-buletion_1.pdf),https://cwc.gov.in/sites/default/files/08122022-buletion_1.pdf,2022-12-08,*1 GOBIND SAGAR(BHAKRA)   512.06   505.17       6.229     4.589  08-12-2022     74       55        70 676 1379 | 423.67   417.22       6.157     4.304  08-12-2022
2022-12-08,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (08122022-buletion_1.pdf),https://cwc.gov.in/sites/default/files/08122022-buletion_1.pdf,2022-12-08,West Rajasthan        4           -68               Pong Dam             6.16         4.30  5
2022-12-08,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (08122022-buletion_1.pdf),https://cwc.gov.in/sites/default/files/08122022-buletion_1.pdf,2022-12-08,Punjab                11          -22               Thein                2.34         1.72  50
2020-01-09,Bhakra,,,,,CWC Weekly Reservoir Storage Bulletin (09.01.2020-fb-pdf_0.pdf),https://cwc.gov.in/sites/default/files/09.01.2020-fb-pdf_0.pdf,2020-01-09,*1 GOBIND SAGAR(BHAKRA) | *2 PONG DAM(BEAS)        423.67  416.95       6.157     4.248 09-01-2020     69       62        49  0 396
2020-01-09,Pong,1389.99,,,,CWC Weekly Reservoir Storage Bulletin (09.01.2020-fb-pdf_0.pdf),https://cwc.gov.in/sites/default/files/09.01.2020-fb-pdf_0.pdf,2020-01-09,*2 PONG DAM(BEAS)        423.67  416.95       6.157     4.248 09-01-2020     69       62        49  0 396 | *3 KOL DAM
2020-01-09,Ranjit Sagar,1731.99,,,,CWC Weekly Reservoir Storage Bulletin (09.01.2020-fb-pdf_0.pdf),https://cwc.gov.in/sites/default/files/09.01.2020-fb-pdf_0.pdf,2020-01-09,*4 THEIN DAM             527.91  515.11       2.344     1.446 09-01-2020     62       62        42 348 600
2017-02-09,Bhakra,1576.94,,,,CWC Weekly Reservoir Storage Bulletin (09.02.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/09.02.2017cwcbull.pdf,2017-02-09,*1 GOBIND SAGAR(BHAKRA)              480.65        6.229        1.956 08-02-2017     31           54         47 676 1200 | 280.75  404.05        6.157
2017-02-09,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (09.02.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/09.02.2017cwcbull.pdf,2017-02-09,*2 PONG DAM                  359.50                             2.015 08-02-2017     33           32         38         - 360 | PUNJAB                   352.81  504.16        2.344
2017-02-09,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (09.02.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/09.02.2017cwcbull.pdf,2017-02-09,*3 THEIN                     269.14                             0.817 09-02-2017     35           19         29 348 600 | 146.3
2017-03-09,Bhakra,1546.75,,,,CWC Weekly Reservoir Storage Bulletin (09.03.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/09.03.2017cwcbull.pdf,2017-03-09,*1 GOBIND SAGAR(BHAKRA)              471.45        6.229        1.255 07-03-2017     20           38         36 676 1200 | 280.75  398.81        6.157
2017-03-09,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (09.03.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/09.03.2017cwcbull.pdf,2017-03-09,*2 PONG DAM                  359.50                             1.281 09-03-2017     21           18         32         - 360 | PUNJAB                   352.81  504.81        2.344
2017-03-09,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (09.03.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/09.03.2017cwcbull.pdf,2017-03-09,*3 THEIN                     269.14                             0.866 09-03-2017     37           22         31 348 600 | 146.3
2023-03-09,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (09.03.2023-bulletin.pdf),https://cwc.gov.in/sites/default/files/09.03.2023-bulletin.pdf,2023-03-09,1 GOBIND SAGAR(BHAKRA)   512.06 485.44   6.229     2.159 09-03-2023     35       31       39 676 1379
2023-03-09,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (09.03.2023-bulletin.pdf),https://cwc.gov.in/sites/default/files/09.03.2023-bulletin.pdf,2023-03-09,Pong Dam | Thein            0.16              0.03  98
2023-03-09,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (09.03.2023-bulletin.pdf),https://cwc.gov.in/sites/default/files/09.03.2023-bulletin.pdf,2023-03-09,Thein            0.16              0.03  98 | Gobind Sagar
2020-04-09,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (09.04.2020-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/09.04.2020-fb-pdf.pdf,2020-04-09,*1 GOBIND SAGAR(BHAKRA) 512.06 486.44  6.229     2.253 09-04-2020     36       52       28 676 1379
2020-04-09,Pong,1389.99,,,,CWC Weekly Reservoir Storage Bulletin (09.04.2020-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/09.04.2020-fb-pdf.pdf,2020-04-09,*2 PONG DAM(BEAS)      423.67 414.49   6.157     3.738 09-04-2020     61       45       27   0 396
2020-04-09,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (09.04.2020-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/09.04.2020-fb-pdf.pdf,2020-04-09,*4 THEIN DAM
2019-05-09,Bhakra,1621.65,,,,CWC Weekly Reservoir Storage Bulletin (09.05.2019cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/09.05.2019cwcbull_1.pdf,2019-05-09,*1 GOBIND SAGAR(BHAKRA)              494.28        6.229        3.407 09-05-2019     55           13         22 676 1200 | 280.75  408.54        6.157
2019-05-09,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (09.05.2019cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/09.05.2019cwcbull_1.pdf,2019-05-09,*2 PONG DAM                  359.50                             2.755 09-05-2019     45           11         24         - 360 | PUNJAB                   352.81  520.84        2.344
2019-05-09,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (09.05.2019cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/09.05.2019cwcbull_1.pdf,2019-05-09,*3 THEIN                     269.14                             1.800 09-05-2019     77           26         40 348 600 | 146.3
2016-06-09,Bhakra,1573.03,,,,CWC Weekly Reservoir Storage Bulletin (09.06.2016cwc.bull.pdf),https://cwc.gov.in/sites/default/files/09.06.2016cwc.bull.pdf,2016-06-09,*1 GOBIND SAGAR(BHAKRA)              479.46        6.229        1.857 09-06-2016     30           41         26 676 1200 | 280.75  389.04        6.157
2016-06-09,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (09.06.2016cwc.bull.pdf),https://cwc.gov.in/sites/default/files/09.06.2016cwc.bull.pdf,2016-06-09,KABINI                    0 PONG DAM                         20 METTUR(STANLEY)        33                                                                  2        3        5 | SHOLAYAR                  0 RAMGANGA
2016-06-09,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (09.06.2016cwc.bull.pdf),https://cwc.gov.in/sites/default/files/09.06.2016cwc.bull.pdf,2016-06-09,*3 THEIN                     269.14                             0.892 09-06-2016     38           79         52 348 600 | 146.3
2020-07-09,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (09.07.2020-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/09.07.2020-fb-pdf.pdf,2020-07-09,*1 GOBIND SAGAR(BHAKRA) 512.06 484.69  6.229  2.088 09-07-2020      34         45       36 676 1379
